ID,TransactionDate,HouseAge,DistanceToStation,NumberOfPubs,PostCode,HousePrice
2740,2020.09,15,1395.795896,4,5217,183144
2741,2019.02,2,1323.024997,3,5212,194409
2742,2020.04,18,195.1747544,10,5222,591691
2743,2019.01,20,597.1624219,4,5212,232200
2744,2021.05,15,1682.166238,2,5212,176913
2745,2021.01,28,1225.238886,5,5213,162401
2746,2021.01,5,486.4839674,5,5212,396902
2747,2020.08,20,2129.944399,3,5222,299372
2748,2021.06,32,3989.933249,1,5217,240264
2749,2021.06,9,38.86433709,1,5222,1504501
2750,2019.08,39,646.6534507,1,5614,260802
2751,2020.03,31,1598.635089,3,5213,151006
2752,2020.12,11,1146.421102,4,5614,363544
2753,2019.06,15,686.0154632,4,5614,325714
2754,2021.03,13,206.0599216,8,5213,418018
2755,2021.12,30,1122.881843,0,5614,256351
2756,2020.07,21,2459.43498,4,5217,175812
2757,2019.06,9,2100.762445,4,5217,150556
2758,2019.12,3,40.6440388,4,5213,364140
2759,2019.05,13,950.7660972,2,5213,233845
2760,2020.11,15,3927.08995,0,5217,160200
2761,2020.06,38,411.7930513,7,5212,258970
2762,2021.09,27,585.9401304,6,5213,304805
2763,2021.12,15,3440.295301,0,5614,311786
2764,2021.02,16,3802.460499,0,5222,574341
2765,2019.04,39,113.1813604,2,5217,250612
2766,2020.04,32,169.6021916,5,5213,174841
2767,2021.08,36,560.2431321,8,5222,469755
2768,2019.02,12,239.9009779,1,5213,174458
2769,2021.01,19,2226.547813,3,5212,177467
2770,2021.01,2,631.8063013,5,5217,492714
2771,2020.01,19,1936.654164,3,5212,117976
2772,2020.1,33,602.7816253,4,5212,160891
2773,2021.02,32,456.1438237,5,5213,251483
2774,2019.02,2,2051.158752,3,5212,155791
2775,2021.08,13,312.2122203,1,5222,342924
2776,2020.05,34,376.1453654,8,5614,465473
2777,2021.04,37,151.6851987,2,5614,331777
2778,2021.02,16,1480.374733,4,5213,188997
2779,2019.02,35,500.4008784,3,5222,395887
2780,2019.01,14,4086.682394,0,5213,142062
2781,2019.11,6,1938.438951,1,5222,352505
2782,2019.06,7,47.42610056,5,5222,553198
2783,2020.06,37,386.0568335,7,5217,271064
2784,2019.1,10,754.4484252,0,5212,233839
2785,2020.06,14,988.7195069,2,5614,388650
2786,2020.04,15,2156.975056,3,5217,193285
2787,2021.01,12,599.5032823,0,5222,589998
2788,2020.06,0,274.4642886,6,5614,527478
2789,2020.02,17,1818.965393,3,5213,160294
2790,2021.11,12,3197.679523,0,5614,563908
2791,2020.06,0,207.9096308,1,5222,486225
2792,2019.01,7,201.4293129,5,5213,341338
2793,2020.1,13,3915.937946,0,5213,149451
2794,2019.02,37,452.8718145,2,5222,349269
2795,2020.03,13,190.2842157,5,5217,340017
2796,2020.06,17,3958.749431,0,5614,183002
2797,2021.05,6,42.22093742,5,5212,315044
2798,2020.04,11,341.070965,8,5614,517401
2799,2021.07,4,1713.68443,2,5212,262487
2800,2020.01,2,845.3459172,3,5614,370913
2801,2021.02,21,2139.029805,3,5217,231121
2802,2019.01,14,4161.039414,0,5212,70654
2803,2021.09,19,1636.638054,1,5222,318646
2804,2019.08,37,827.0675028,4,5614,598458
2805,2019.09,2,378.9310091,5,5222,588414
2806,2019.11,6,1994.665353,3,5212,149583
2807,2020.11,2,411.1864875,5,5213,434788
2808,2021.07,36,375.6823934,8,5213,251645
2809,2020.04,19,708.8842709,0,5222,407488
2810,2021.01,31,1928.727464,1,5213,153420
2811,2021.06,11,340.5278011,8,5614,606703
2812,2021.11,1,70.59752553,6,5614,806485
2813,2020.04,18,498.7419035,5,5222,378244
2814,2020.1,12,589.3981658,5,5217,360889
2815,2020.08,19,606.9684832,8,5213,240269
2816,2021.12,20,1682.413754,3,5217,198040
2817,2020.01,2,2158.347753,3,5212,215056
2818,2020.02,38,430.7652035,0,5614,392322
2819,2019.02,6,1632.479461,3,5217,159196
2820,2020.09,18,568.9541854,4,5614,468742
2821,2021.12,4,1700.921297,2,5222,520939
2822,2021.11,16,2201.672037,3,5213,221182
2823,2020.11,32,36.83353589,8,5212,272534
2824,2019.06,15,359.0300961,5,5213,313752
2825,2020.06,18,436.834833,5,5213,227066
2826,2020.1,21,581.7316827,4,5614,420479
2827,2020.07,15,991.5639053,2,5222,425942
2828,2020.01,8,170.3213714,5,5217,485396
2829,2019.04,5,224.7319053,9,5222,529007
2830,2019.03,2,1583.83586,3,5217,230751
2831,2019.08,14,584.2894891,6,5213,76521
2832,2021.06,38,92.55218921,7,5614,472783
2833,2020.02,12,1586.124721,1,5222,296951
2834,2020.05,29,1187.335447,5,5213,165522
2835,2021.04,3,46.84867922,7,5217,534655
2836,2019.12,9,212.5363932,1,5614,1033978
2837,2021.09,11,1714.61067,2,5614,320879
2838,2020.11,3,2100.39025,3,5614,303263
2839,2019.07,20,2029.628251,3,5217,170202
2840,2021.08,11,394.5544594,5,5213,281341
2841,2021.06,0,112.1362489,0,5212,374848
2842,2020.01,0,57.94569398,1,5217,359495
2843,2021.05,6,69.91996365,5,5217,483292
2844,2020.03,15,660.6536031,5,5212,163071
2845,2019.09,34,625.080646,8,5212,244879
2846,2021.01,5,346.4044241,9,5222,707521
2847,2020.04,16,2186.616667,3,5213,194341
2848,2019.04,13,200.9420898,7,5212,250511
2849,2019.06,11,1352.60537,1,5614,281885
2850,2020.09,3,2218.821807,3,5217,204591
2851,2019.1,40,90.06343839,8,5614,562142
2852,2021.06,24,1433.698217,3,5217,280470
2853,2021.08,26,4285.703926,0,5213,154619
2854,2021.06,12,1768.362954,2,5614,361413
2855,2020.11,34,429.7471875,8,5222,430597
2856,2020.09,20,870.0978594,2,5217,416310
2857,2021.08,16,71.52200602,5,5212,418356
2858,2021.04,36,302.0263367,7,5614,537919
2859,2019.03,7,651.2493076,5,5614,512095
2860,2019.03,39,564.8101759,0,5212,222150
2861,2021.07,15,3663.02583,0,5217,399684
2862,2019.1,14,1096.889605,4,5213,205142
2863,2021.11,4,2479.694125,0,5222,290027
2864,2020.07,18,631.8406693,8,5213,224259
2865,2021.05,13,578.8463579,5,5213,350005
2866,2020.1,19,2161.092376,3,5213,189748
2867,2019.1,8,300.6830648,5,5213,363238
2868,2020.04,0,279.4887554,6,5212,322326
2869,2020.11,14,249.9256553,1,5217,206038
2870,2021.01,32,407.2556603,6,5213,238868
2871,2019.09,34,507.7707151,8,5222,507809
2872,2020.1,17,1265.844903,0,5217,203316
2873,2020.01,4,2089.828812,3,5614,316918
2874,2021.02,12,1014.206794,4,5614,340444
2875,2020.09,6,375.5065443,10,5222,546517
2876,2019.01,29,4452.194196,1,5614,137748
2877,2019.04,9,2520.206363,4,5222,218354
2878,2019.02,19,422.615093,1,5213,274751
2879,2019.07,38,100.3475106,2,5217,214066
2880,2020.04,4,615.4804388,9,5217,333856
2881,2019.06,10,2219.754695,3,5222,262487
2882,2020.07,2,84.70884531,1,5614,528711
2883,2020.12,15,496.068044,5,5222,595478
2884,2021.04,15,3963.515935,0,5217,195963
2885,2021.06,1,97.31737629,6,5213,381540
2886,2021.05,2,298.1875564,6,5222,813618
2887,2020.01,5,27.45359573,9,5614,611422
2888,2020.11,10,659.1766059,0,5217,352071
2889,2020.08,16,2338.937102,3,5212,140517
2890,2020.03,11,527.2037039,5,5212,284186
2891,2021.03,30,1778.656851,2,5614,270411
2892,2021.03,6,140.2421896,9,5614,748470
2893,2021.08,34,330.3061432,8,5217,388939
2894,2020.11,1,562.2354584,9,5222,502596
2895,2019.03,0,155.8252415,6,5217,317635
2896,2020.11,28,609.7450684,8,5217,325751
2897,2020.11,14,451.2337718,5,5222,407020
2898,2021.11,5,131.9596791,9,5222,777510
2899,2021.05,11,300.0534581,1,5217,289044
2900,2021.09,26,4362.724655,0,5213,110334
2901,2019.12,5,1755.611061,1,5212,166157
2902,2020.1,7,162.8296845,5,5614,509519
2903,2021.04,29,133.4550516,6,5213,342045
2904,2019.07,10,625.0692327,7,5213,372618
2905,2019.07,19,1803.641686,3,5614,194554
2906,2021.12,7,198.4458931,5,5217,501568
2907,2021.05,8,545.7288022,5,5222,449066
2908,2019.02,12,845.2405755,2,5213,240062
2909,2019.09,11,159.3994427,7,5212,206358
2910,2020.06,15,3928.698331,0,5213,153922
2911,2021.03,18,1356.115779,1,5222,340847
2912,2019.08,20,694.5401019,2,5212,274719
2913,2019.09,31,1082.222947,0,5222,171961
2914,2020.06,30,1139.878399,5,5212,138971
2915,2021.07,32,1037.422625,0,5222,195657
2916,2021.06,8,656.9622893,10,5217,511688
2917,2019.09,15,207.4531179,5,5212,236138
2918,2021.09,14,4056.207449,0,5212,151068
2919,2021.02,36,121.9535771,7,5217,448461
2920,2019.01,5,523.7166741,9,5217,434589
2921,2019.01,3,581.0346158,5,5222,594160
2922,2020.02,5,377.1145142,9,5217,450259
2923,2021.12,14,4116.150662,0,5222,138863
2924,2019.06,2,666.1236393,6,5213,286460
2925,2020.1,14,85.6602029,1,5614,243621
2926,2020.01,39,425.030486,4,5212,223023
2927,2019.12,35,774.335014,1,5213,221707
2928,2021.01,33,2167.880707,2,5614,233297
2929,2021.12,39,559.9292282,0,5212,272626
2930,2020.09,16,985.9234033,4,5213,269035
2931,2019.11,1,315.694802,5,5217,494444
2932,2020.06,16,4085.829311,0,5217,108480
2933,2020.09,19,607.6608297,8,5217,254328
2934,2019.11,1,194.9525758,5,5213,361320
2935,2021.12,40,554.488957,8,5217,410918
2936,2020.03,8,200.0227539,5,5222,554191
2937,2019.07,6,175.5108121,5,5222,456427
2938,2020.09,13,65.41257096,6,5222,539674
2939,2020.06,28,614.1454318,6,5614,393483
2940,2019.08,4,2321.055217,0,5222,254777
2941,2021.07,34,156.2479289,10,5212,337978
2942,2021.08,16,3612.411246,0,5222,566948
2943,2021.03,18,2214.90901,3,5213,178462
2944,2021.1,15,634.7875944,5,5222,661653
2945,2020.02,35,451.5807526,3,5222,726586
2946,2021.08,15,1262.569581,4,5222,393550
2947,2019.02,6,1409.038193,3,5222,305196
2948,2021.09,30,4519.451545,1,5614,261800
2949,2019.1,16,893.4256466,1,5217,296704
2950,2019.03,4,301.034263,6,5614,520058
2951,2019.03,4,2291.237728,0,5614,172452
2952,2021.11,39,583.3762897,8,5614,438692
2953,2020.07,21,1003.554892,0,5222,238536
2954,2019.02,24,4668.364199,0,5213,92745
2955,2019.12,15,101.8868022,5,5217,302299
2956,2021.02,6,73.07974876,6,5213,429782
2957,2020.05,11,1144.38342,4,5614,329525
2958,2020.01,2,263.3978145,7,5213,375328
2959,2021.05,4,1565.27461,3,5213,187046
2960,2020.03,11,1629.251479,1,5213,189766
2961,2019.01,30,112.5566561,4,5614,480920
2962,2020.04,16,363.6711334,4,5213,291962
2963,2021.07,20,354.7183102,4,5213,361860
2964,2020.07,25,2705.51872,3,5222,163550
2965,2021.06,20,2330.536583,4,5212,150733
2966,2020.09,31,1313.018797,0,5614,159702
2967,2020.12,16,48.71968228,5,5213,378252
2968,2021.03,18,1132.442355,0,5614,218429
2969,2021.05,5,339.0472739,9,5222,737500
2970,2021.07,12,1910.976778,2,5222,420291
2971,2021.03,30,129.5141523,9,5614,529260
2972,2020.02,19,735.2350426,0,5217,268918
2973,2019.01,12,1401.970307,1,5614,242426
2974,2020.07,31,1523.728274,3,5213,135575
2975,2020.09,16,1730.080005,2,5222,311807
2976,2020.04,19,589.0657435,8,5213,284631
2977,2019.12,6,229.5244134,5,5213,327139
2978,2019.11,38,403.4536736,0,5212,196440
2979,2021.12,41,212.9638431,8,5212,446163
2980,2019.03,3,77.13223653,6,5213,259141
2981,2019.1,30,5459.22093,1,5213,116106
2982,2021.11,38,432.4905672,8,5614,391125
2983,2019.06,14,128.4432819,5,5614,381898
2984,2019.02,0,1445.798576,1,5222,305186
2985,2020.12,27,445.6466428,6,5222,520316
2986,2020.02,8,57.78261191,5,5213,281716
2987,2021.12,23,4700.014461,0,5217,163081
2988,2021.09,7,65.86656906,5,5213,405473
2989,2019.12,20,498.4117797,9,5614,336300
2990,2020.1,31,1488.723443,3,5217,167951
2991,2021.09,3,953.9575145,3,5222,518880
2992,2021.02,1,1524.468094,1,5217,235445
2993,2019.05,5,44.80159266,9,5217,407045
2994,2019.05,13,3598.637534,0,5212,151804
2995,2020.01,36,634.5921354,3,5212,362355
2996,2020.03,28,772.7772188,10,5217,299235
2997,2019.06,13,1841.489834,2,5614,301398
2998,2019.06,16,659.4245746,5,5614,407428
2999,2019.11,2,405.9566026,7,5212,247052
3000,2019.09,15,973.1955697,4,5614,320444
3001,2019.06,21,581.2864935,4,5614,387847
3002,2019.03,11,452.5239785,5,5212,274476
3003,2020.07,4,242.079841,6,5213,384175
3004,2019.03,10,1462.290542,0,5217,365866
3005,2020.03,9,2397.309821,3,5222,249028
3006,2020.12,18,440.5137259,8,5213,340156
3007,2020.03,14,4213.051363,0,5217,115727
3008,2021.02,15,1304.78748,0,5614,298752
3009,2019.08,27,117.9989897,8,5614,395634
3010,2020.01,21,1042.533586,0,5614,207769
3011,2020.06,16,517.7913292,6,5217,333004
3012,2021.12,12,1875.482424,2,5217,284207
3013,2019.1,10,1319.013272,0,5614,337740
3014,2020.05,32,398.2220412,4,5212,216163
3015,2021.11,14,1784.97783,2,5212,151255
3016,2021.05,18,77.86956644,1,5213,295846
3017,2021.06,16,215.8682623,5,5614,684161
3018,2020.08,20,579.0760291,4,5212,277664
3019,2020.01,12,1876.14867,2,5614,319242
3020,2020.05,6,320.8036961,9,5217,466658
3021,2020.06,30,655.8833379,2,5217,251393
3022,2019.08,1,547.3601574,6,5217,319444
3023,2019.04,9,1446.643711,0,5212,244398
3024,2019.02,2,529.3758013,5,5212,342334
3025,2021.02,6,317.6786348,9,5213,437750
3026,2020.1,17,1847.08697,3,5222,218155
3027,2020.04,30,1292.536066,0,5222,252461
3028,2019.03,18,572.9140271,3,5222,503804
3029,2020.11,3,591.5601575,5,5217,450500
3030,2019.03,15,818.3229633,4,5222,406978
3031,2019.03,5,619.6784046,9,5213,293216
3032,2021.09,14,1898.062778,2,5614,260426
3033,2020.05,29,1923.729844,2,5222,333267
3034,2020.06,33,2183.027886,2,5217,177897
3035,2020.02,5,366.8526074,6,5212,275829
3036,2021.01,22,4087.150215,0,5222,320019
3037,2020.09,27,4332.789215,1,5614,144556
3038,2019.11,38,414.5304748,7,5222,312523
3039,2019.04,0,60.84194143,1,5614,375904
3040,2019.07,4,588.505336,7,5222,467996
3041,2019.01,3,1963.078553,3,5217,219330
3042,2020.02,0,182.8827625,6,5614,481937
3043,2020.03,12,1339.599013,1,5614,275625
3044,2020.01,17,3394.059424,0,5614,267017
3045,2019.11,33,654.3629251,8,5217,272327
3046,2021.02,17,869.7932231,4,5213,285359
3047,2020.06,40,513.0766305,2,5217,323343
3048,2021.09,14,4604.691286,0,5213,164918
3049,2020.12,3,138.6432255,4,5212,238707
3050,2019.12,13,315.8748356,1,5614,248948
3051,2020.06,31,632.7714456,9,5213,227790
3052,2019.07,2,568.3932451,6,5614,366420
3053,2021.07,3,134.4293096,8,5212,415830
3054,2019.08,10,312.2169518,7,5213,302554
3055,2019.05,36,633.2507414,8,5222,419345
3056,2020.07,9,924.9127492,0,5212,260274
3057,2021.1,3,580.7243722,6,5222,601733
3058,2019.02,30,588.3124206,8,5213,237962
3059,2021.09,12,1080.552567,4,5222,411217
3060,2020.01,15,4176.820779,0,5212,124653
3061,2020.07,13,721.2160073,1,5222,508962
3062,2019.04,0,118.8771105,7,5217,360651
3063,2020.11,13,1135.30004,1,5212,202752
3064,2021.05,0,31.44143789,9,5222,628534
3065,2021.1,34,324.9584922,8,5213,334783
3066,2021.03,33,155.664004,10,5213,381696
3067,2019.02,20,537.8527252,5,5213,244698
3068,2019.05,6,224.1824258,9,5614,436084
3069,2019.04,19,324.8005774,1,5222,417821
3070,2021.1,30,4296.518343,1,5217,191917
3071,2020.08,3,258.6153821,6,5222,441744
3072,2019.12,28,187.5893279,8,5222,407292
3073,2020.01,14,1944.325805,1,5222,304685
3074,2019.06,0,46.48317099,0,5217,404246
3075,2019.02,26,376.7902269,3,5212,179948
3076,2019.01,26,4330.787143,0,5217,102932
3077,2021.06,37,656.2053189,3,5614,374018
3078,2020.11,11,135.1732416,7,5212,250142
3079,2020.11,7,66.74299839,5,5212,336442
3080,2021.04,34,109.3821066,10,5212,333865
3081,2019.04,13,131.7743347,1,5213,179509
3082,2019.01,31,127.8980097,8,5222,512984
3083,2019.07,32,1360.091795,3,5212,158411
3084,2021.07,33,371.9515633,6,5217,280786
3085,2019.06,17,1417.390367,3,5213,143742
3086,2020.11,19,6264.601756,1,5614,176647
3087,2020.02,35,563.3823829,8,5217,343022
3088,2020.1,1,193.2001939,0,5212,353217
3089,2019.01,12,180.7246552,7,5217,284526
3090,2019.09,6,139.9203854,5,5212,307063
3091,2021.08,1,210.9456068,6,5212,331741
3092,2021.09,18,627.9566805,7,5222,583992
3093,2021.02,0,286.8255099,5,5212,466218
3094,2021.09,1,152.4346037,5,5222,622614
3095,2020.06,17,3570.221508,0,5212,153040
3096,2021.05,12,3241.818365,0,5213,391488
3097,2019.04,11,572.7731707,0,5217,292720
3098,2019.05,38,379.9900469,3,5217,219488
3099,2021.03,17,1283.212089,0,5213,163752
3100,2019.08,31,1541.302446,3,5614,240405
3101,2021.12,18,441.5897562,3,5222,643428
3102,2021.04,12,1565.634613,1,5222,362042
3103,2020.08,8,29.14832761,1,5217,942173
3104,2020.07,33,275.1364029,8,5212,270098
3105,2019.1,38,463.9651484,0,5212,198041
3106,2021.02,17,129.7124924,5,5212,315858
3107,2020.01,12,526.8215371,5,5212,278316
3108,2021.04,4,315.7882969,9,5217,604360
3109,2020.05,6,2450.332834,4,5212,120631
3110,2021.02,1,1389.432819,1,5212,186553
3111,2019.06,11,817.7001324,0,5212,236493
3112,2019.01,21,2081.744148,3,5614,246234
3113,2020.02,0,278.2282705,7,5222,662647
3114,2019.07,12,1001.424483,4,5212,167126
3115,2021.12,15,1353.501591,1,5614,272254
3116,2021.09,31,1294.717734,0,5614,170292
3117,2020.06,10,1497.704387,0,5614,417683
3118,2019.07,34,668.4561121,8,5614,438664
3119,2020.09,16,1842.320843,2,5222,303782
3120,2020.1,3,52.85537334,7,5222,625064
3121,2020.04,0,318.0026371,6,5212,317964
3122,2019.07,23,4622.508196,0,5614,153726
3123,2020.06,11,582.1312166,5,5222,486257
3124,2019.02,9,151.2498811,1,5217,301329
3125,2021.02,12,303.7195258,1,5217,225630
3126,2021.07,39,292.8322525,9,5614,348099
3127,2020.11,16,856.6741656,4,5213,285208
3128,2019.1,32,1254.952795,0,5217,99830
3129,2019.05,16,1560.066969,3,5213,130966
3130,2021.03,16,2171.455462,3,5217,173003
3131,2021.08,32,665.3898162,2,5212,238866
3132,2020.04,8,575.7881002,10,5222,545850
3133,2019.07,35,624.3938187,2,5614,438110
3134,2021.09,5,1569.142783,3,5213,160387
3135,2019.07,36,291.5151163,2,5212,269683
3136,2019.12,17,302.8554217,5,5213,276177
3137,2020.08,14,660.5127868,5,5222,612882
3138,2021.02,39,232.3782897,4,5222,830346
3139,2019.12,29,1096.392772,5,5614,200192
3140,2021.04,14,1653.393131,2,5222,289152
3141,2020.1,2,106.3460341,6,5222,590694
3142,2020.08,4,2544.001743,0,5212,142338
3143,2021.03,4,2212.364223,3,5222,343692
3144,2019.01,0,71.5306241,0,5614,478776
3145,2020.01,2,433.5302001,10,5614,582360
3146,2021.08,36,716.9870249,1,5212,234366
3147,2020.12,15,519.1623049,5,5614,463056
3148,2019.03,2,38.77849003,7,5213,361622
3149,2020.01,15,81.57164409,5,5222,491701
3150,2019.08,14,112.6926024,5,5614,397728
3151,2020.12,3,342.6891332,6,5614,448053
3152,2019.09,36,710.9736803,1,5614,278618
3153,2019.08,1,268.5602293,6,5213,270976
3154,2019.1,29,1898.866254,2,5213,188961
3155,2021.04,22,3906.374717,0,5614,294165
3156,2021.07,31,267.3112949,9,5212,260599
3157,2020.05,14,534.095896,7,5614,453593
3158,2019.06,0,50.14847259,1,5217,331238
3159,2021.03,7,207.8445584,5,5217,533715
3160,2019.04,12,536.7652299,5,5222,455442
3161,2021.05,18,1249.052416,0,5614,241112
3162,2020.04,11,2136.201562,2,5222,266132
3163,2021.04,17,1758.70008,3,5222,294893
3164,2020.12,18,2927.50709,3,5212,157215
3165,2019.08,28,257.0292357,5,5222,467016
3166,2019.02,0,85.02793393,7,5212,271535
3167,2021.1,4,290.2938797,9,5217,465358
3168,2021.11,37,669.7617371,3,5212,210139
3169,2019.05,16,932.1409333,4,5217,256499
3170,2019.03,14,172.8930641,1,5217,357402
3171,2021.08,32,467.3654093,6,5217,292413
3172,2020.1,20,640.4394703,4,5217,348005
3173,2021.08,12,1612.237553,1,5614,298499
3174,2020.11,41,631.3244832,2,5614,362882
3175,2019.08,13,1532.911847,1,5217,176593
3176,2019.01,34,175.5195967,8,5213,255493
3177,2020.09,31,486.7724889,5,5217,250964
3178,2021.12,2,943.3383133,3,5212,248033
3179,2021.1,16,2122.136823,4,5217,264751
3180,2021.08,5,1460.332482,3,5213,155948
3181,2019.01,12,1577.910261,1,5213,157283
3182,2019.09,28,1905.794487,2,5614,212640
3183,2019.07,16,3709.385202,0,5217,320172
3184,2020.11,34,330.6632714,8,5212,279144
3185,2021.05,8,391.6297793,1,5212,319293
3186,2020.08,18,1119.563272,0,5213,158430
3187,2020.07,19,485.6718348,4,5614,449718
3188,2020.03,11,1442.08862,3,5222,228193
3189,2019.01,15,358.0601469,6,5217,60258
3190,2021.08,35,915.0481982,1,5217,306504
3191,2020.08,32,4162.484883,1,5213,194195
3192,2020.03,12,412.6150021,5,5212,287659
3193,2020.07,17,215.7629232,5,5212,331219
3194,2020.11,5,444.3355546,9,5222,491568
3195,2020.11,32,324.371247,10,5614,488918
3196,2021.11,41,133.0726691,8,5213,499879
3197,2020.07,1,291.7657723,1,5614,452542
3198,2020.08,2,663.2406281,6,5217,345387
3199,2020.1,9,717.3621774,0,5217,356365
3200,2021.1,1,337.0281233,5,5213,424453
3201,2021.1,36,528.8615326,5,5212,229905
3202,2021.03,5,159.6463463,9,5222,613498
3203,2019.09,35,368.1940085,7,5212,254224
3204,2021.09,33,406.3380936,6,5222,408734
3205,2020.07,16,4046.026294,0,5614,86334
3206,2019.02,17,576.3845924,8,5213,175354
3207,2021.04,16,3590.472498,0,5614,466406
3208,2020.11,10,661.652004,1,5212,259766
3209,2021.09,17,1643.247748,2,5212,198493
3210,2021.08,27,366.4551913,6,5217,330260
3211,2019.06,0,26.67447,1,5217,317657
3212,2020.06,14,4021.75653,0,5222,253047
3213,2019.07,11,1074.467853,4,5213,246712
3214,2020.07,32,317.3544964,10,5213,271228
